"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Si","P","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Os","Mo_inc","Mo_coh","inc_coh","coh_inc"
"ARD1E",328,"Unit 2","ARD NON GUANO",2,7070.44,13751.00977,1.11,-1.78307428794598,-3.16936864906587,-0.691430668593963,1.74205999494694,1.36053905242168,-3.01521796923861,0.359439857188932,4.80315483652165,-0.610850181934623,-2.01668913912748,-0.650328992908411,-3.01521796923861,1.69688292757682,1.3405746869792,-2.94622509775166,3.80261260221554,2.79313899795445,2.74415612266781,0.364410753360425
"ARD1E",328.2,"Unit 2","ARD NON GUANO",2,7083.87,14258.88477,1.22,-1.61789290974111,-3.28290067333002,-0.768666408447496,1.58078020780958,1.23655599438405,-1.81108413877196,0.21792654928098,4.60527306001192,-0.150516879815259,-3.43705135315727,-0.959113372685368,-2.52076062128312,1.45705012468303,1.03458744020629,-1.65927812590396,3.55565763170503,2.51943347505468,2.8185544768069,0.354791794243723
"ARD1E",328.4,"Unit 2","ARD NON GUANO",2,7097.29,13986.2959,1.14,-3.97946792457183,NA,-0.929010751328594,1.35566341509892,0.983376705688076,-3.28632074401189,0.110701266239789,4.45058660902764,-0.45310739995567,-2.12708383352734,-1.09606483599176,NA,1.28386972308018,0.916504461204284,-3.01438702852824,3.38705623454078,2.39768410303564,2.68954526136847,0.371810065576361
"ARD1E",328.6,"Unit 2","ARD NON GUANO",2,7110.71,13852.00391,1.46,-2.19170633271443,-2.79784213628475,-0.978683692868579,1.74486145471767,1.29279184654082,-2.35600938400571,0.479302596707429,4.84107839044486,-0.467858069102588,-1.33150506749132,-0.564249914777654,-3.29031862138254,1.48956852201428,1.2510400518606,-3.60877235250108,3.72482239384037,2.76348031500263,2.61520392910527,0.382379358210174
"ARD1E",328.8,"Unit 2","ARD NON GUANO",2,7124.13,13386.3291,1.11,-2.2330229725224,-4.10482514942399,-0.859632016238418,1.35759322780447,1.05996082449952,-2.25899845892566,0.134100641609216,4.52825298110628,-1.00623549043029,-1.76945023360696,-1.34270772705151,-2.04643701694199,1.43513035107442,1.00716263893255,NA,3.54335839969908,2.55575000041569,2.68480580452411,0.372466417613862
"ARD1E",329,"Unit 2","ARD NON GUANO",2,7137.56,13369.92773,1.12,-2.73155961381605,NA,-1.25115196112568,1.01173326202168,0.635736216170423,-2.73155961381605,-0.205830969507795,4.07561901021551,-1.48634385095607,NA,-1.7344167853128,-2.02534035168875,0.904640544302459,0.52044553481203,NA,3.02476537462813,1.99326320407293,2.80527667522764,0.356471077819392
"ARD1E",329.2,"Unit 2","ARD NON GUANO",2,7150.98,13279.63281,1.09,-1.6758031744558,-3.43366109200817,-0.50513756814763,1.6446328505619,1.15842385443127,-1.53155356561125,0.445838721714416,4.69362533021576,-0.333568803129937,-2.40404167482701,-0.642495984195454,-4.12680827256812,1.62639908541561,1.27676960463741,-2.55819235465427,3.66735568380626,2.69821735881502,2.63567238757332,0.379409825255523
"ARD1E",329.4,"Unit 2","ARD NON GUANO",2,7164.4,12721.66309,0.98,-2.47592435384438,NA,-0.911948815487039,1.19614798195317,0.820940789885513,-2.29824317660693,0.0932894024036122,4.32018526718976,-0.498761661284965,-2.25278080253017,-0.872057486459737,-2.37056383818656,1.27619068962671,0.828109279364125,-2.50409523081108,3.29690037379553,2.35261158099244,2.57098422572762,0.388956100933287
"ARD1E",329.6,"Unit 2","ARD NON GUANO",2,7177.83,12764.75977,1.24,-2.45108637567072,NA,-1.02761301130907,1.33172489827742,0.946062417465436,-2.20992431885383,0.196591696988446,4.41316022207036,-2.28403229100755,-2.65175707113287,-0.835606148780656,NA,1.25058963996474,0.937915732897618,-3.54969866433883,3.45377993223496,2.47989334119455,2.64821702034566,0.377612556794713
"ARD1E",329.8,"Unit 2","ARD NON GUANO",2,7191.25,13960.59961,1.21,-2.02897994499268,-2.56797644572536,-0.255912608776773,1.68594621805936,1.37867800367242,-1.9749127237224,0.430133950233595,4.91684688283279,-0.232601529908326,-2.00158097080456,-0.87630043505429,-4.22620452232889,1.69201706301137,1.36478245818196,-4.00306097101469,3.85015541714139,2.84897015919509,2.72150560372172,0.367443667443667
"ARD1E",330,"Unit 2","ARD NON GUANO",2,7204.67,11902.60156,1.11,-2.27319098504461,-3.08995212157174,-1.24689935795613,1.05485205428934,0.696626999743907,-2.6670952707517,0.0363466272643134,4.24585339576937,-0.340658961935477,-2.81551527586998,-1.15158917815181,NA,1.27281121402656,0.671247994121827,NA,3.29159669476397,2.31556617130215,2.65390070921986,0.376803848209514
"ARD1E",330.2,"Unit 2","ARD NON GUANO",2,7217.71,14086.49316,1.14,-2.75916016770287,NA,-1.1250296426784,1.17938304753467,0.826093376565447,-2.56133442437295,0.0868387386503171,4.35801999045254,-1.29764238534539,-2.23591202393832,-1.23446348372386,-2.48722645221923,1.05027624895017,0.73545165859871,NA,3.20658585011712,2.25811966911205,2.58174668874172,0.387334669338677
"ARD1E",330.4,"Unit 2","ARD NON GUANO",2,7230.74,14536.1709,1.14,-2.53558560149169,NA,-1.50034292675617,1.36052194863056,0.991548617553783,-3.12864932349465,0.177713955496666,4.44414756307083,-0.663783424590097,-2.03003703482654,-1.48182387898893,NA,1.30782040165145,0.639173332959404,-3.17743948766408,3.26135162164698,2.3353842368025,2.52430905789792,0.396148006073683
"ARD1E",330.6,"Unit 2","ARD NON GUANO",2,7243.78,13805.30469,1.15,-2.04931420456546,NA,-1.32283060373792,1.31035471840012,0.845754602830577,-2.06640863792476,0.0756838687167463,4.35116845328865,-0.874578220424547,-2.15655973491905,-1.16400701821127,-2.10149995773603,1.41004548109499,0.700777586031675,-2.69286444398603,3.36986995022374,2.36440816091856,2.73316912972085,0.365875638329829
"ARD1E",330.8,"Unit 2","ARD NON GUANO",2,7256.81,13238.33398,1.12,-3.10877506051829,-3.80192224107824,-1.53755836090439,1.60748917297539,0.98661062621222,-1.98954348464745,0.339226387341666,4.51492797894623,-0.825117977409765,NA,-1.26624326591681,NA,1.47555445959795,0.933179114501885,-3.4834685099597,3.56000894195256,2.59563221890675,2.62315219654383,0.381220731804111
"ARD1E",331,"Unit 2","ARD NON GUANO",2,7269.84,12712.56055,1.09,-2.13757145387256,NA,-1.41427123514192,1.39357949906624,0.905005457945373,-2.44587281352707,0.195166677292176,4.36967579810337,-1.1618573015276,-3.63149647918481,-1.30200393327084,NA,1.35707909684671,0.762952675487624,-2.62819437032103,3.3502693646097,2.38753901749466,2.61883705505196,0.38184888138455
"ARD1E",331.2,"Unit 2","ARD NON GUANO",2,7282.88,13096.94238,1.06,-2.2511358101809,NA,-1.18478438373102,1.566576515776,1.09625886548827,-3.79158085112805,0.166052665552145,4.53100225451847,-0.479417091836296,NA,-1.35407644023464,-3.28075522736206,1.47455761705575,0.791116479007979,-3.04436644929783,3.32823456217097,2.43231729420123,2.44958168207838,0.408232967823117
"ARD1E",331.4,"Unit 2","ARD NON GUANO",2,7295.91,12530.57129,1.22,-2.7506093987092,NA,-0.948487142445601,1.02930976608561,0.583824766793271,-2.3245250033983,-0.109322413766675,4.17875447386905,-0.451154198724085,-2.9205084355046,-1.03456175121684,NA,1.16702284548345,0.642219733282436,-2.43215566759067,3.12633825745497,2.24385416838719,2.41689604065213,0.413753832676303
"ARD1E",331.6,"Unit 2","ARD NON GUANO",2,7308.95,13767.30859,1.16,-3.04114094551917,NA,-1.04223826632335,1.21210489928878,0.845808422356857,-1.9913188210205,0.134926786857143,4.37997958678096,-1.43170303308507,-2.13441966466117,-1.23363311932298,-3.68776811044423,1.33431654041924,0.843853387521054,NA,3.40010933875645,2.41112299839598,2.68850785874668,0.371953534279857
"ARD1E",331.8,"Unit 2","ARD NON GUANO",2,7321.98,13735.80957,1.72,-2.74624843233676,-4.0812494990691,-0.8623736742009,1.49696975261175,1.27910325839839,-2.471811586635,0.308249150443481,4.7800155499862,-0.673407574688277,NA,-0.937097220396837,-1.54755268511167,1.70319087860455,1.27250257436704,-4.0812494990691,3.7663567761962,2.79460223090003,2.64257691513525,0.378418502891077
"ARD1E",332,"Unit 2","ARD NON GUANO",2,7335.01,14032.39648,1.16,-3.27111130260721,NA,-1.37854713425719,0.82852227836668,0.464391467591067,-2.37316970940125,-0.139577487894158,4.13336145572997,-0.828764267238006,NA,-1.26228732814133,NA,1.00555481640884,0.732910621321604,-3.14327793109733,3.12551527638295,2.10647924483533,2.77052277976065,0.360942709912095
"ARD1E",332.2,"Unit 2","ARD NON GUANO",2,7348.05,13484.82324,1.19,-2.59725239485543,-4.38901186408349,-0.848052540046175,1.39635059756513,0.998917661154234,-1.96864373543306,0.313738650243466,4.64127437854114,0.00851895712635731,-2.13772006547699,-0.487039194508845,-1.84348059247905,1.57777569531205,1.15127080801935,-2.21995816371397,3.68859050449521,2.71472129814009,2.64817098232635,0.377619121527239
"ARD1E",332.4,"Unit 2","ARD NON GUANO",2,7361.08,13617.7168,1.18,-2.42226087989987,-3.58541168970555,-0.825401749672626,1.07235094640171,0.930927282575928,-2.94355780353315,0.249730271386641,4.50872252520148,-0.36254384356781,-1.99617648458897,-0.953522849568902,NA,1.51871394747805,1.14020464935841,-2.59215991669526,3.60571639014027,2.65466920468968,2.58841879508676,0.386336245857186
"ARD1E",332.6,"Unit 2","ARD NON GUANO",2,7374.12,13365.12695,1.18,-2.20863681541101,-4.38338853689517,-1.1330140449676,1.48081065916693,1.02914997374289,NA,0.249396816125892,4.47694035515781,-0.524766308194142,-3.5949311765309,-0.772470624250949,NA,1.46131462881741,0.862582349280655,-2.77395062446107,3.37895226852444,2.45201107989482,2.52676843689529,0.395762423417291
"ARD1E",332.8,"Unit 2","ARD NON GUANO",2,7387.15,11846.50391,1.12,-2.72116710066103,-3.36302098683342,-1.85894359005715,1.36348148432219,0.847624031084838,-1.77378578171684,0.102714915966303,4.5276738169698,-0.615750072577932,NA,-1.28357944515359,-1.28357944515359,1.73379200350388,1.16310599181421,-3.36302098683342,3.75321080641952,2.77124435890623,2.66970091027308,0.37457379444715
"ARD1E",333,"Unit 2","ARD NON GUANO",2,7400.18,11916.70215,1.25,-3.19995769387271,-4.29856998254082,-1.64181307582616,1.19140026823005,0.718709854274103,-1.99598488954678,0.0677082951649215,4.45314181821113,-0.872679988288295,NA,-0.914179719195046,NA,1.62768915444189,1.09619328227547,-2.74042536449427,3.7661451064955,2.74262293467103,2.78297965434259,0.359327096926342
"ARD1E",333.2,"Unit 2","ARD NON GUANO",2,7413.22,13700.1123,1.18,-3.08682155801916,NA,-1.62048448922573,1.02268525194262,0.639875381594736,-2.45821289859678,-0.263460510405952,4.17021053275029,-1.02843342553715,-3.22035295064368,-1.3020307581072,NA,1.15809586268232,0.528590744212908,NA,3.24178464445645,2.21855417289633,2.78216797683078,0.359431928024388
"ARD1E",333.4,"Unit 2","ARD NON GUANO",2,7426.25,12917.05078,1.12,NA,NA,-1.86881320686992,0.998417022464549,0.569690133824721,NA,-0.475192805657957,4.19408241336473,-0.676674860190988,-3.69042563924766,-1.10471429033769,-3.52337155458449,1.32865870933513,0.746863674101274,-2.32712079635247,3.41789289140823,2.41070830874254,2.73788187372709,0.365245852860225
"ARD1E",333.6,"Unit 2","ARD NON GUANO",2,7439.29,13872.30176,1.16,-2.07987428888602,-3.9669439379184,-1.13373059386218,1.66927321724204,1.17705606824528,-2.48533939699418,0.434885324051664,4.75879071126782,0.160190447126695,-3.0914752005645,-1.07657218002223,-1.44924746530741,2.02251860651891,1.18403284073093,-3.0914752005645,4.00123704834661,2.96667400058947,2.81387643734165,0.355381631804959
"ARD1E",333.8,"Unit 2","ARD NON GUANO",2,7452.32,10931.25098,1.17,-2.24171681235938,-4.03347628158743,-2.04104611689723,1.4017002676778,0.916464943836566,-2.04104611689723,0.00370986679471841,4.43245870254499,-0.713247962458945,NA,-1.34789893633728,NA,1.26650636427966,0.766437981193169,-2.13635629670155,3.38780098270844,2.37970941420372,2.74036622027876,0.364914730228383
"ARD1E",334.2,"Unit 2","ARD NON GUANO",2,7478.39,12267.38379,1.12,-2.91195491116662,NA,-1.71915540743881,1.34759016706932,0.836241120103736,-2.25654805858952,0.144837619148618,4.40175918119167,-0.814164230818587,-1.98828407199484,-1.0602973003575,NA,1.0527308209189,0.33179417844672,-2.33659076626306,2.96401564508845,2.0080260146615,2.60124357934577,0.384431511120349
"ARD1E",334.4,"Unit 2","ARD NON GUANO",2,7491.42,10442.97461,1.19,-3.36626358230606,NA,-1.43958479517863,1.38560098283284,0.886982262501898,-2.57780622194179,0.00790512696817736,4.34079907306441,-0.685242053591768,-3.30172506116849,-1.06367848931201,NA,0.945876924903656,-0.0388323508835127,NA,2.95378502857413,1.95218315553714,2.72263966024175,0.36729061675066
"ARD1E",334.6,"Unit 2","ARD NON GUANO",2,7504.46,11068.74414,1.11,-2.24101150486904,-2.63187781355605,-1.42356660763152,1.54317812904922,1.10371926512535,-1.98318239556694,0.272882681792214,4.60777403222721,-0.704776996458233,-3.05932182838299,-0.915341765565583,NA,1.37545537167642,0.732415011170654,-2.47153516348087,3.41065174101444,2.38453784345571,2.79020172910663,0.358397025407974
"ARD1E",334.8,"Unit 2","ARD NON GUANO",2,7517.49,12247.58398,1.18,-4.31989661965904,NA,-1.42952486176287,1.57835554572677,1.04045613780845,-1.70982682691703,0.19971567796741,4.50921261505394,-0.793536095042874,-3.15674580985335,-1.15864990762747,-2.49534732760799,1.47555304352299,0.573455513822488,NA,3.34866448835686,2.33811442621171,2.74711168164313,0.364018691588785
"ARD1E",335,"Unit 2","ARD NON GUANO",2,7530.53,10616.7666,1.11,-3.23506148200665,NA,-1.15561994032682,1.5098706463566,1.09895593348087,-1.40248001825834,0.450688079098357,4.71816898723047,-3.01191793069244,-3.9282086625666,-0.552329088888731,-2.22346057032817,1.99269929107825,1.3650961621579,-2.67544569407123,4.02835572798984,3.02068855974671,2.73920345489443,0.365069633003416
"ARD1E",335.2,"Unit 2","ARD NON GUANO",2,7543.44,11095.8418,1.07,-2.92104298000752,-3.35636105126536,-2.17073738560763,1.1394000305389,0.744025825412698,NA,0.0687895714192832,4.36772398157117,-0.654389896239537,-2.57620249371579,-1.03575745276864,NA,1.61723297115054,1.05146622935325,-2.49615978604225,3.57785910483837,2.64415333136253,2.54391891891892,0.393094289508632
"ARD1E",335.4,"Unit 2","ARD NON GUANO",2,7556.34,12119.69043,1.3,-3.12582610262779,NA,-1.64772419225478,1.17719894888097,0.844465810924332,-2.13542739859991,0.272803883529119,4.49585889609682,-0.503389654248572,-2.32347963010285,-0.603179124856943,-3.89901599086127,1.80754041067765,1.20793907424066,-2.13542739859991,3.78561468421152,2.78204778359097,2.72799498222873,0.366569589209074
"ARD1E",335.6,"Unit 2","ARD NON GUANO",2,7569.25,11297.03223,1.19,-2.98469352681394,NA,-1.72356230864806,0.95288255303882,0.584010325857026,-1.90588386544201,-0.23065821246991,4.20598250751826,-1.29611829382112,-2.72686441751184,-1.2853073777169,NA,1.65686531152771,0.956317015487454,-2.48570236069496,3.62489351905758,2.6578391306319,2.63018553262456,0.380201315685187
"ARD1E",335.8,"Unit 2","ARD NON GUANO",2,7582.16,13096.54297,1.28,NA,NA,-2.32401099758997,1.01143500650941,0.634680004283675,-2.23699962060034,-0.0655677978258469,4.32662080542524,-1.11776804472949,-3.80561553851418,-1.46380973236686,NA,1.47351900861708,0.678516319096853,-2.8123637655039,3.344929044029,2.35643530916933,2.68718381112985,0.372136805773455
"ARD1E",336,"Unit 2","ARD NON GUANO",2,7595.07,12022.5957,1.23,-2.34397019864724,NA,-1.56271575057703,1.41661773459684,0.865386781211752,-2.84606214244448,0.0418912345874061,4.38572810149872,-0.944603755959998,NA,-1.12952609445401,-3.49664970858563,1.42089516244462,0.736248336650064,-2.26798429166932,3.31853330574616,2.40621128560215,2.49009788299567,0.40159063899808
"ARD1E",336.2,"Unit 2","ARD NON GUANO",2,7607.98,13006.64844,1.09,-2.84512599923731,NA,-1.13032757114538,1.57237502363023,1.1397343301431,-2.47740121911199,0.116704722641003,4.65595612502256,-0.412487777995064,-3.02744755603126,-0.786737866755304,-3.78958760807816,1.712836103764,1.00738287865843,-2.18014969564406,3.68769337667149,2.75658273346769,2.53732567678425,0.394115745231167
"ARD1E",336.4,"Unit 2","ARD NON GUANO",2,7620.89,13786.9082,1.18,-2.5331188854791,-3.86811995221144,-1.69336823072728,1.35439570092031,0.867200918241696,-1.89403892618943,0.153653917175825,4.29342633807749,-0.857499066163698,NA,-1.25805015946943,NA,1.35708894251596,0.737050233776651,-2.29950403429759,3.31255902824693,2.32832417558308,2.67576374745418,0.373725072309332
"ARD1E",336.6,"Unit 2","ARD NON GUANO",2,7633.8,10286.68262,1.14,-3.0220832720122,-2.75381928541752,-1.65520699674941,1.33265122037367,0.88531366502716,-1.94944646974735,0.0931399795433272,4.31615487805338,-0.518128427253509,NA,-1.18031338220949,-2.59130035591975,1.70326025297286,0.956879216091052,-2.12129672667401,3.72369591653371,2.78049978738809,2.56817653890825,0.389381331403763
"ARD1E",337,"Unit 2","ARD NON GUANO",2,7659.61,12702.76074,1.09,-2.40114590144329,-4.25744389180892,-1.15735160293068,1.68061987857195,1.0298125273797,-2.28336286578691,0.244585535259662,4.54462744472637,-0.558614106841811,-1.87789775767874,-0.779285469010633,NA,1.60448128394408,0.820226803623498,-2.68882797389507,3.51286373259389,2.56671236329691,2.57577734290063,0.388232314705386
"ARD1E",337.2,"Unit 2","ARD NON GUANO",2,7672.52,12886.55371,1.12,-2.44206629355151,-4.05150420598561,-1.19503399976513,1.84564966165113,1.40296184305236,-1.99738047229006,0.504475735811711,4.75928354463401,-0.24929606656467,-2.88835339617993,-0.933554299707368,-0.933554299707368,1.72800397919873,1.07245977341765,-3.09599276095817,3.70211934057414,2.77178191637008,2.53536452665941,0.394420600858369
"ARD1E",337.4,"Unit 2","ARD NON GUANO",2,7685.43,13394.22559,1.1,-3.35284715081304,NA,-0.838612885930519,1.58879527179626,1.00842997984693,-3.79467990309208,-0.0438694912476523,4.43308153793012,-0.435076418728761,-2.94738204270487,-1.03607742282704,NA,1.4748949945903,0.986309262202401,-2.94738204270487,3.42496213703866,2.47945417464414,2.57412060301508,0.388482186432406
"ARD1E",337.6,"Unit 2","ARD NON GUANO",2,7698.34,12034.09375,1.21,-2.58899375793028,NA,-1.4684025625434,1.27196984388439,0.500026450047264,-3.62306752546082,-0.145681005441121,3.88702088153143,-2.58899375793028,NA,-1.52812179724502,NA,0.954217457037733,0.370535466959747,NA,2.95583640403146,2.00365390305892,2.59135913591359,0.385897881208753
"ARD1E",337.8,"Unit 2","ARD NON GUANO",2,7711.25,12769.15918,1.09,-3.16363873633361,NA,-1.30734074596798,1.33561522406294,0.770145760876051,-2.08183356598188,0.00394379414704282,4.31314503462206,-0.35423604097111,-2.26755071177697,-1.04738322153105,NA,1.22585991317897,0.557223763633379,-3.32615766583138,3.15280366796985,2.18940352990368,2.62059171597633,0.381593208092486
"ARD1E",338,"Unit 2","ARD NON GUANO",2,7724.16,11185.43945,1.12,-2.85628892047789,NA,-1.51255417377679,1.50680970431048,0.919023039408357,-1.26932386389584,0.284024581887212,4.48306838347985,-0.515552061519465,-1.49816543632469,-1.14149049238596,-3.54943610103783,1.56388948016037,0.929162543260796,-3.44407558538001,3.51189826587261,2.5890106364188,2.51654676258993,0.397369925671812
"ARD1E",338.2,"Unit 2","ARD NON GUANO",2,7737.06,12635.16504,1.18,-2.75175470786487,NA,-1.42999886788255,1.47664194472849,0.799503368373022,-2.42039757191042,-0.125534525010288,4.32568306661215,-1.27993817330681,-2.58745165657359,-1.09352663126133,-2.55759869342391,1.41435665272691,0.643472506810785,NA,3.26178579094232,2.32475749704008,2.55238519839501,0.3917903930131
